Entity,Code,Year,cancer_percent,incidence,over65_percent,HDI,life_expectancy,population,urban_percentage,mean_school,GDP_per_capita,equator_dist,BMI,pesticide,cig_prevalence,cig_per_smoker,vegetable,fat,meat,protein,milk,fruit,calories
Mozambique,MOZ,2002,0.40361377,157.3323229,3.290374653,0.32,49.61,18764000,29.457,2.5,768,-2085.49869,21.72807561,0.01,11.3,4,7.37,38.35,10.32,38.82,4.52,49.99999999,2041
Mozambique,MOZ,2003,0.398323644,156.6231925,3.256131312,0.334,49.889,19331000,29.637,2.6,827,-2085.49869,21.80813883,0.06,11.4,4.0999999,9.14,36.1,8.52,40.25,4.1,50.84931506,2092
Mozambique,MOZ,2004,0.397435408,157.0077859,3.216068545,0.343,50.143,19911000,29.818,2.8,844,-2085.49869,21.88638949,0.12,11.5,4.1999998,10.3,36.02,9.08,40.39,4.77,49.97260273,2059
Mozambique,MOZ,2005,0.399599142,158.4248695,3.171832628,0.354,50.387,20494000,29.999,2.9,896,-2085.49869,21.9623197,0.15,11.6,4.3000002,10.84,38.92,9.65,40.12,4.4,51.06849314,2038
Mozambique,MOZ,2006,0.402893262,160.1452129,3.151643896,0.361,50.641,21080000,30.182,2.9,919,-2085.49869,22.03737661,0.17,11.6,4.4000001,13.52,36.99,7.7,43.45,4.61,55.28767122,2111
Mozambique,MOZ,2007,0.410505167,162.8985037,3.125290103,0.372,50.934,21673000,30.364,3,944,-2085.49869,22.11150751,0.1,11.5,4.5,14.49,36.67,8.39,43.47,4.06,59.2328767,2083
Mozambique,MOZ,2008,0.415610584,164.3252539,3.093340652,0.381,51.292,22277000,30.832,3.1,974,-2085.49869,22.18457923,0.16,11.4,4.6999998,15.31,39.25,8.8,43.8,4.35,61.61643835,2164
Mozambique,MOZ,2009,0.419133842,165.3583252,3.056133928,0.389,51.738,22895000,31.328,3.1,972,-2085.49869,22.256661,0.16,11.3,4.9000001,16.11,36.58,7.97,43.65,4.02,64.87671232,2165
Mozambique,MOZ,2010,0.424885401,166.8765834,3.014252255,0.396,52.31,23532000,31.83,3.2,966,-2085.49869,22.3285628,0.2,11.1,5,17.6,39.41,7.89,45.39,4.23,68.21917807,2242
Mozambique,MOZ,2011,0.429326287,167.3802127,3.00476767,0.391,53.043,24188000,32.336,3.2,925,-2085.49869,22.4019421,0.13,11,5.1999998,18.25,40.6,8.23,46.37,4.79,66.19178081,2259
Mozambique,MOZ,2012,0.433313798,168.0424062,2.98784555,0.398,53.931,24863000,32.846,3.3,951,-2085.49869,22.47693071,0.13,11,5.4000001,20.18,41.88,8.21,46.92,6.52,76.27397259,2298
Myanmar,MMR,1990,0.55117023,202.3198182,3.980687259,0.35,56.849,41335000,25.243,2.43,999,2448.424519,20.63246669,0.02,21.6,27.5,39.34,39.09,4.8,41.56,12.08,57.20547944,1696
Myanmar,MMR,1991,0.552410529,201.8466509,4.050976413,0.357,57.18,41890000,25.418,2.5,944,2448.424519,20.70670062,0.01,21.6,27.6,43.6,37.13,4.9,41.79,13.26,57.17808218,1692
Myanmar,MMR,1992,0.552293437,201.1514392,4.11422103,0.371,57.504,42402000,25.593,2.5,999,2448.424519,20.78129933,0.02,21.6,27.6,48.16,35.94,5.13,42.42,12.76,56.32876712,1693
Myanmar,MMR,1993,0.553395941,200.4397272,4.170897451,0.377,57.823,42890000,25.769,2.6,1274,2448.424519,20.85629457,0.02,21.6,27.4,50.43,38.7,5.31,43.4,12.74,58.30136985,1737
Myanmar,MMR,1994,0.552824387,199.698327,4.221125634,0.384,58.141,43383000,25.946,2.7,1211,2448.424519,20.93119473,0.02,21.4,27,47.66,35.93,6.18,43.25,13.6,61.69863013,1715
Myanmar,MMR,1995,0.553539887,199.1700917,4.264603307,0.388,58.46,43902000,26.124,2.7,1331,2448.424519,21.00616726,0.03,21.200001,26.5,49.26,37.42,6.68,44.26,13.19,63.69863013,1770
Myanmar,MMR,1996,0.555657797,198.7506133,4.333593703,0.394,58.78,44452000,26.303,2.8,1314,2448.424519,21.08141218,0.01,21,25.9,52.4,37.48,7.19,44.38,14.28,63.34246574,1788
Myanmar,MMR,1997,0.557040477,198.3236348,4.391409083,0.4,59.101,45027000,26.482,2.9,1286,2448.424519,21.15691425,0.01,20.700001,25.1,53.11,38.23,7.51,46.47,14.04,67.61643835,1840
Myanmar,MMR,1998,0.558310112,197.9137901,4.437704144,0.405,59.422,45611000,26.663,2.9,1523,2448.424519,21.23233469,0.03,20.5,24.299999,55.87,38.1,7.65,46.72,13.83,72.8219178,1837
Myanmar,MMR,1999,0.561582193,197.4780584,4.471493811,0.414,59.744,46181000,26.843,3,1462,2448.424519,21.30752046,0.04,20.200001,23.4,62.05,35.35,8.12,47.14,14.28,74.90410958,1836
Myanmar,MMR,2000,0.56352389,197.274835,4.492918309,0.424,60.063,46720000,27.025,3.1,1427,2448.424519,21.38231213,0.05,19.9,22.4,61.76,37.96,9.6,50.26,14.49,76.10958903,1910
Myanmar,MMR,2001,0.56591098,196.9969072,4.543783054,0.432,60.377,47225000,27.208,3.2,1471,2448.424519,21.45746899,0.07,19.6,21.200001,64.36,38.16,10.65,51.82,14.27,77.64383561,1957
Myanmar,MMR,2002,0.567416713,196.5076027,4.582581786,0.441,60.685,47702000,27.391,3.3,1442,2448.424519,21.53355589,0.09,19.4,19.9,66.31,41.01,12.85,53.64,14.88,81.12328766,2002
Myanmar,MMR,2003,0.57244297,196.4871099,4.609995052,0.451,60.989,48149000,27.575,3.4,1642,2448.424519,21.60998679,0.08,19.299999,18.6,70.57,42.81,15.41,56.32,18.03,81.31506848,2057
Myanmar,MMR,2004,0.575129459,196.1217164,4.626619733,0.46,61.294,48564000,27.76,3.5,1754,2448.424519,21.68714658,0.1,19,17.4,75.02,46.93,17.99,59.61,19.89,88.84931506,2093
Myanmar,MMR,2005,0.575168659,194.5578908,4.634068482,0.47,61.607,48950000,27.946,3.5,2031,2448.424519,21.7651431,0.13,18.6,16.200001,70.67,50.1,21.44,61.59,21.3,90.71232875,2137
Myanmar,MMR,2006,0.576599911,193.9411741,4.677809093,0.479,61.938,49301000,28.132,3.7,2263,2448.424519,21.84496835,0.34,18.299999,15.1,77.14,51.75,24.39,65.87,22.11,98.98630136,2207
Myanmar,MMR,2007,0.576149274,192.1770931,4.716949667,0.49,62.294,49621000,28.319,3.8,2487,2448.424519,21.92664007,0.29,18,14,76.75,57.52,26.92,68.29,24.65,99.12328766,2282
Myanmar,MMR,2008,0.571774489,190.2061447,4.751584239,0.501,62.678,49930000,28.507,3.9,2737,2448.424519,22.01020294,0.12,17.799999,13,78.97,62.23,29.48,72.11,25.37,97.17808218,2372
Myanmar,MMR,2009,0.571222023,187.6452175,4.780647672,0.512,63.089,50250000,28.695,4,2820,2448.424519,22.09584485,0.09,17.6,12.2,79.56,67.44,33.53,75.77,28.57,96.27397259,2405
Myanmar,MMR,2010,0.567008236,184.3696685,4.80535117,0.523,63.525,50601000,28.885,4.1,3384,2448.424519,22.18319706,0.27,17.5,11.4,82.4,70.64,37.74,80.35,30.43,97.31506848,2500
Myanmar,MMR,2011,0.563771838,181.643546,4.863920356,0.534,63.983,50991000,29.075,4.3,3884,2448.424519,22.27351517,0.38,17.5,10.7,84.57,71.38,39.55,82.15,31.71,108.0273972,2531
Myanmar,MMR,2012,0.563699208,179.6289623,4.914539906,0.541,64.453,51414000,29.266,4.5,4539,2448.424519,22.36614298,0.25,17.5,10,80.41,69.24,39.3,82.95,30.3,105.5890411,2565
Namibia,NAM,1990,0.405179476,139.5088947,3.439795381,0.579,61.608,1433000,27.656,5.59,4787,-2565.033241,22.128723,0.06,17.6,7,21.63,34.07,27.21,58.65,45.94,65.94520547,2061
Namibia,NAM,1991,0.407123458,136.6040323,3.449161061,0.582,61.531,1476000,27.919,5.6,4647,-2565.033241,22.21127116,0.06,17.700001,7,21.49,34.2,28.31,58.99,46.93,67.26027396,2068
Namibia,NAM,1992,0.412186272,135.4959893,3.457511678,0.586,61.165,1517000,28.336,5.6,4801,-2565.033241,22.29324639,0.07,17.799999,6.9000001,19.62,32.7,25.48,57.31,44.19,61.89041095,2034
Namibia,NAM,1993,0.4180228,135.4070469,3.461704417,0.586,60.516,1555000,28.823,5.6,4298,-2565.033241,22.37475837,0.08,17.9,6.8000002,19.17,31.59,16.74,53.83,41.08,61.67123287,2001
Namibia,NAM,1994,0.424038725,137.0142614,3.457170463,0.586,59.609,1592000,29.316,5.7,4418,-2565.033241,22.45593936,0.07,18,6.8000002,19.61,29.99,16.01,53.35,39.29,62.9589041,1997
Namibia,NAM,1995,0.433989009,140.1888382,3.442423051,0.581,58.479,1628000,29.813,5.7,4775,-2565.033241,22.5376839,0.07,18.1,6.6999998,17.96,30.57,14.23,54.13,43.91,61.75342465,2033
Namibia,NAM,1996,0.443666505,144.8288125,3.424958127,0.571,57.179,1663000,30.316,5.6,4898,-2565.033241,22.62086345,0.07,18.1,6.5999999,17.95,31.61,15.92,55.87,35.89,62.05479451,2037
Namibia,NAM,1997,0.456963335,152.1649058,3.392456679,0.563,55.806,1698000,30.823,5.6,4964,-2565.033241,22.70544947,0.07,17.9,6.5999999,15.25,41.22,23.78,57.36,57.77,70.21917807,2082
Namibia,NAM,1998,0.474534438,160.9542311,3.348099691,0.556,54.462,1732000,31.335,5.6,5125,-2565.033241,22.79151788,0.07,17.700001,6.5999999,14.65,42.8,17.29,55.61,72.72,115.1780822,2065
Namibia,NAM,1999,0.491296812,168.8172795,3.29533143,0.546,53.231,1764000,31.851,5.6,5155,-2565.033241,22.8787419,0.07,17.5,6.5999999,18.63,45.41,33.18,63.01,65.88,91.15068492,2165
Namibia,NAM,2000,0.504871204,174.725191,3.236539541,0.543,52.192,1795000,32.373,5.6,5204,-2565.033241,22.96694268,0.07,17.200001,6.5999999,19.79,51.97,42.79,67.66,68.51,80.73972602,2246
Namibia,NAM,2001,0.51138422,175.9807181,3.335852061,0.542,51.399,1824000,32.898,5.8,5260,-2565.033241,23.05713623,0.07,16.5,6.8000002,22.83,51.96,37.43,67.41,84,92.90410958,2273
Namibia,NAM,2002,0.517396794,177.1462478,3.439168728,0.54,50.862,1852000,33.766,5.8,5377,-2565.033241,23.14884052,0.07,15.9,7,19.94,47.12,30.84,62.88,64.85,71.0958904,2215
Namibia,NAM,2003,0.52729049,179.5823969,3.547038316,0.542,50.589,1879000,34.709,5.8,5331,-2565.033241,23.24164402,0.07,15.4,7.0999999,20.55,50.6,33.8,64.87,63.66,66.19178081,2247
Namibia,NAM,2004,0.531025307,179.25855,3.656673193,0.544,50.6,1908000,35.666,5.9,5719,-2565.033241,23.33464061,0.07,15,7.0999999,22.82,56.01,33.57,63.62,65.47,76.79452054,2268
Namibia,NAM,2005,0.526648506,176.1864605,3.764548681,0.544,50.931,1938000,36.632,6,6171,-2565.033241,23.42662121,0.07,14.7,7,25.38,51.95,32.24,63.78,69.98,80.19178081,2243
Namibia,NAM,2006,0.519306259,171.6148751,3.844587147,0.55,51.609,1971000,37.61,6,6725,-2565.033241,23.51756616,0.07,14.5,6.9000001,26.88,53.25,32.03,63.05,66.61,83.94520547,2230
Namibia,NAM,2007,0.512668401,167.0315064,3.918736675,0.558,52.593,2007000,38.598,6.1,6878,-2565.033241,23.60679671,0.07,14.3,6.6999998,30.45,53.89,34.5,64.2,63.56,74.60273972,2218
Namibia,NAM,2008,0.508546655,163.5565916,3.989245344,0.566,53.817,2043000,39.597,6.1,7499,-2565.033241,23.69335964,0.07,14.3,6.5,28.81,53.01,40.89,64.11,61.28,66.21917807,2120
Namibia,NAM,2009,0.509701166,162.3532034,4.056809947,0.575,55.207,2081000,40.601,6.2,7311,-2565.033241,23.77599874,0.07,14.3,6.3000002,28.24,49.55,32.9,60.41,60.4,56.32876712,2062
Namibia,NAM,2010,0.508603659,160.2538511,4.121670283,0.588,56.665,2119000,41.616,6.2,7440,-2565.033241,23.85526775,0.07,14.4,6.0999999,29.33,49.85,31.38,59.27,64.78,64.05479451,2055
Namibia,NAM,2011,0.50481528,157.1062098,4.053836003,0.601,58.085,2157000,42.637,6.3,8203,-2565.033241,23.93249402,0.07,14.5,5.9000001,29.52,48.23,33.57,60.04,66.26,73.31506848,2090
Namibia,NAM,2012,0.508346694,157.3417802,3.979618942,0.612,59.387,2195000,43.693,6.4,9181,-2565.033241,24.00830743,0.07,14.6,5.5999999,33.34,49.88,27.8,58.2,71.65,174.7123287,2145
Nepal,NPL,1990,0.245677507,106.9638951,3.529532551,0.38,54.404,18905000,8.854,2.02,1071,3172.527842,19.5414891,0.03,35.099998,6.6999998,49.97,36.03,10.3,55.7,40.48,63.45205479,2185
Nepal,NPL,1991,0.24208874,105.3745133,3.562643877,0.388,55.262,19406000,9.18,2.1,1137,3172.527842,19.65487157,0.03,35.400002,6.5999999,47.11,35.34,10.17,56.17,39.7,132.0821918,2220
Nepal,NPL,1992,0.237241017,103.4659386,3.589815993,0.395,56.118,19938000,9.582,2.1,1117,3172.527842,19.76836128,0.03,35.799999,6.4000001,53.35,35.52,9.98,55.99,39.16,129.260274,2228
Nepal,NPL,1993,0.233463316,102.3672118,3.610385079,0.4,56.964,20490000,9.999,2.2,1173,3172.527842,19.88221111,0.03,36.200001,6.3000002,55.18,36.18,9.78,54.34,38.25,130.9315068,2185
Nepal,NPL,1994,0.228100916,100.239285,3.622814875,0.407,57.793,21041000,10.433,2.2,1376,3172.527842,19.99642449,0.03,36.599998,6.0999999,53.81,37.66,9.86,57.02,38.42,131.5342466,2253
Nepal,NPL,1995,0.222255169,98.15744015,3.627041272,0.411,58.6,21576000,10.883,2.2,1438,3172.527842,20.11172149,0.03,36.900002,5.9000001,55.38,37.36,9.94,56.5,38.33,133.2054794,2240
Nepal,NPL,1996,0.216558816,95.54732178,3.664903122,0.421,59.383,22090000,11.35,2.3,1532,3172.527842,20.22898976,0.03,37.099998,5.8000002,56.81,35.36,9.88,56.5,38.15,84.38356163,2216
Nepal,NPL,1997,0.21084477,93.60320113,3.693249103,0.427,60.144,22585000,11.834,2.3,1501,3172.527842,20.34845768,0.03,36.799999,5.6999998,57,36.33,10.26,57.72,39.4,96.13698629,2273
Nepal,NPL,1998,0.206165505,91.81353396,3.716082695,0.432,60.884,23058000,12.336,2.3,1418,3172.527842,20.46994762,0.04,36.400002,5.5999999,61.59,37.16,10.31,56.99,39.83,92.57534245,2244
Nepal,NPL,1999,0.200992971,90.18108867,3.738950855,0.439,61.6,23510000,12.857,2.3,1388,3172.527842,20.59253784,0.04,35.900002,5.5999999,53.95,39.45,10.26,57.57,41.41,97.72602738,2307
Nepal,NPL,2000,0.196885421,88.44972579,3.765577285,0.446,62.288,23941000,13.397,2.4,1392,3172.527842,20.71582301,0.05,35.5,5.5,59.06,37.64,10.24,57.33,40,95.39726026,2257
Nepal,NPL,2001,0.192645247,87.11803525,3.849586887,0.446,62.945,24347000,13.947,2.5,1310,3172.527842,20.83791075,0.05,34.799999,5.4000001,64.3,38.48,10.21,57.5,40.16,102.5753425,2276
Nepal,NPL,2002,0.191554702,86.37986408,3.944947483,0.456,63.57,24726000,14.24,2.5,1287,3172.527842,20.95843385,0.05,33.5,5.5,68.5,39.17,10.22,57.62,40.8,98.9589041,2279
Nepal,NPL,2003,0.191387881,86.09961718,4.053120641,0.461,64.165,25081000,14.538,2.6,1394,3172.527842,21.07669309,0.06,32,5.5999999,71.73,41.2,10.27,59.31,42.38,104.8219178,2339
Nepal,NPL,2004,0.192185506,86.16784884,4.173176145,0.468,64.729,25419000,14.841,2.7,1335,3172.527842,21.19205099,0.06,30.4,5.6999998,75.33,41.05,10.32,60.73,42.43,109.1780822,2374
Nepal,NPL,2005,0.195462728,86.74809056,4.30444561,0.474,65.264,25745000,15.149,2.8,1353,3172.527842,21.30511073,0.05,28.799999,5.8000002,80.1,41.83,10.43,62.09,43.58,113.7808219,2406
Nepal,NPL,2006,0.198331237,87.68474532,4.423000647,0.484,65.773,26067000,15.462,2.9,1413,3172.527842,21.4164751,0.05,27.299999,5.9000001,80.62,40.5,10.46,61.22,43.87,111.5890411,2378
Nepal,NPL,2007,0.202718999,88.98164301,4.553205011,0.49,66.26,26383000,15.781,3,1496,3172.527842,21.52802417,0.14,26.200001,6,84.94,43.14,10.66,62.1,44.59,115.8904109,2429
Nepal,NPL,2008,0.207738814,90.05962199,4.697839723,0.5,66.727,26667000,16.105,3.1,1644,3172.527842,21.64040529,0.15,25.4,6,92.93,46.87,10.8,62.95,45.85,124.7671233,2490
Nepal,NPL,2009,0.212200901,91.26395815,4.852416172,0.513,67.178,26884000,16.434,3.2,1847,3172.527842,21.75473494,0.09,24.700001,5.9000001,98.35,49.22,10.99,64.13,47.66,121.5342466,2533
Nepal,NPL,2010,0.216774107,92.46644759,5.012014121,0.527,67.611,27013000,16.768,3.3,2022,3172.527842,21.87037509,0.14,24.200001,5.8000002,106.92,50.03,11.13,64.7,48.19,132.8219178,2560
Nepal,NPL,2011,0.222819863,94.36591058,5.140393074,0.534,68.028,27041000,17.108,3.3,2189,3172.527842,21.98764707,0.15,23.9,5.6999998,112.19,53.6,11.99,66.99,49.63,144.0821918,2614
Nepal,NPL,2012,0.230182805,96.23084286,5.247595118,0.548,68.426,26989000,17.458,4,2370,3172.527842,22.10639486,0.18,23.799999,5.5,115.66,52.9,12.06,67.93,50.94,185.3972602,2655
Netherlands,NLD,1990,1.937080671,352.7672366,12.72813884,0.83,76.993,14965000,68.684,10.34,25173,5824.724867,24.30965064,10.7,27.1,11.4,75.1,141.3,84.88,95.86,314.81,375.7260273,3280
Netherlands,NLD,1991,1.996428469,363.0648766,12.84183053,0.834,77.098,15065000,69.329,10.2,25816,5824.724867,24.38471105,10.25,27,11.6,64.51,139,86.17,99.4,335.04,387.7260273,3344
Netherlands,NLD,1992,2.04266439,370.2403261,12.92594513,0.835,77.202,15166000,70.223,10.3,26466,5824.724867,24.46347162,9.79,26.9,11.9,80.53,136.28,87.03,98.61,309.68,481.8356164,3315
Netherlands,NLD,1993,2.105781751,384.9563271,12.99146071,0.84,77.308,15268000,71.1,10.4,26968,5824.724867,24.54542851,11.37,26.799999,12.2,79.84,148.67,102.65,102.94,310.9,359.3150684,3323
Netherlands,NLD,1994,2.125436977,386.1556017,13.05528228,0.864,77.416,15369000,71.962,10.4,27867,5824.724867,24.62893402,9.4,26.799999,12.5,74.08,136.87,85.04,101.09,321.03,377.8082191,3236
Netherlands,NLD,1995,2.136893207,386.748973,13.12852057,0.862,77.528,15468000,72.809,10.5,28915,5824.724867,24.7143984,13.76,26.799999,12.8,69.44,145.94,92.86,110.21,379.94,395.479452,3364
Netherlands,NLD,1996,2.187983974,400.1218389,13.22334563,0.866,77.642,15563000,73.64,10.6,29657,5824.724867,24.80041755,9.61,26.799999,13.1,85.16,148.76,97.64,109.25,337.2,330.4931506,3374
Netherlands,NLD,1997,2.215527671,406.9483582,13.31985775,0.866,77.762,15655000,74.453,10.6,32099,5824.724867,24.88568208,11.3,26.799999,13.3,75.88,146.77,87.83,104.41,365.05,292,3271
Netherlands,NLD,1998,2.244411108,414.2816276,13.41593013,0.868,77.889,15746000,75.25,10.7,33873,5824.724867,24.96885293,12.5,26.799999,13.4,67.04,156.39,95.45,106.66,349.76,302.7671232,3361
Netherlands,NLD,1999,2.292339551,427.5958968,13.50430927,0.871,78.028,15836000,76.03,10.8,36238,5824.724867,25.04849451,11.75,26.6,13.5,95.76,148,88.89,104.89,370.18,333.5616438,3283
Netherlands,NLD,2000,2.306301756,427.494243,13.58208254,0.876,78.187,15926000,76.795,10.8,39923,5824.724867,25.12360806,12.06,26.299999,13.6,97.99,146.17,90.1,107.25,353.21,331.6164383,3265
Netherlands,NLD,2001,2.374642239,438.557201,13.69804835,0.88,78.373,16018000,77.83,11,40005,5824.724867,25.19568965,10.05,25.9,13.7,101.16,143.72,90.14,108.78,356.26,334.6027397,3254
Netherlands,NLD,2002,2.444674051,449.1653482,13.80132219,0.879,78.59,16110000,79.113,11.1,40263,5824.724867,25.26455793,10.22,25.4,13.9,86.36,143.95,80.87,102,346.54,393.3150684,3249
Netherlands,NLD,2003,2.512168049,456.9914152,13.90091853,0.883,78.837,16201000,80.341,11.3,39325,5824.724867,25.32984151,10.18,24.799999,14.2,80.44,130.35,67.08,97.67,345.14,364.3561643,3141
Netherlands,NLD,2004,2.547444616,455.8369879,14.00848839,0.886,79.11,16287000,81.514,11.5,39959,5824.724867,25.39133454,9.2,24.200001,14.4,95.24,133.44,78.49,105.06,358.56,353.479452,3197
Netherlands,NLD,2005,2.553611477,449.3709508,14.13366328,0.891,79.401,16367000,82.63,11.6,42550,5824.724867,25.44809526,9.37,23.6,14.5,86.09,140.09,76.73,105.05,361.55,347.9999999,3231
Netherlands,NLD,2006,2.602432589,453.2516969,14.3288449,0.897,79.702,16440000,83.636,11.8,44600,5824.724867,25.49880235,9.49,23,14.5,94.61,132.44,80.47,108.6,360.82,355.1780821,3213
Netherlands,NLD,2007,2.647564171,455.0155393,14.53570696,0.904,80.001,16507000,84.539,12,47515,5824.724867,25.54312616,11.04,22.299999,14.5,105.7,131.63,73.71,106.02,343.8,369.7808219,3237
Netherlands,NLD,2008,2.71826374,465.8761809,14.77371219,0.906,80.287,16568000,85.402,12,47481,5824.724867,25.58090115,9.78,21.700001,14.4,103.5,132.7,87.02,108,333.51,343.0410958,3228
Netherlands,NLD,2009,2.755451888,466.5921651,15.06925774,0.906,80.554,16626000,86.288,11.9,45285,5824.724867,25.61281105,9.04,21.200001,14.4,88.37,126.98,87.13,110.69,372.31,305.2602739,3213
Netherlands,NLD,2010,2.768828642,466.8248936,15.43747415,0.911,80.797,16683000,87.134,12,44394,5824.724867,25.63828824,9.05,21,14.1,78.39,125.12,78.38,107.76,340.54,318.3013698,3208
Netherlands,NLD,2011,2.797367307,468.98976,15.88895528,0.922,81.015,16738000,87.879,12,44591,5824.724867,25.6571727,10.51,20.9,13.8,83.16,122.47,72.73,106.95,348.86,424.9041095,3212
Netherlands,NLD,2012,2.816402469,467.6551385,16.39401042,0.921,81.212,16792000,88.588,12,45412,5824.724867,25.67077378,10.84,20.799999,13.4,77.27,124.33,90.54,111.94,328.54,430.4931506,3225
New Zealand,NZL,1990,2.827101074,764.6973515,11.12292138,0.82,75.36,3398000,84.742,11.54,19955,-4569.776697,25.53770168,1.3,26,20,103.67,133.49,100.07,101.27,246.4,277.8082191,3257
New Zealand,NZL,1991,2.87760878,787.1140196,11.21848313,0.821,75.725,3446000,84.95,11.6,19041,-4569.776697,25.65648485,1.45,25.9,20.200001,119.87,129.71,97.94,98.08,214.32,264.9041096,3196
New Zealand,NZL,1992,2.939002818,813.2511047,11.31277545,0.826,76.082,3503000,85.103,11.6,19575,-4569.776697,25.77792191,1.65,25.9,20.4,102.18,127.49,93.49,94.57,164.57,275.8082191,3188
New Zealand,NZL,1993,3.009748898,840.6110838,11.40390252,0.838,76.414,3564000,85.254,11.6,20388,-4569.776697,25.90189091,1.77,25.799999,20.4,122.29,125.22,105.01,100.1,166.54,308.4109589,3229
New Zealand,NZL,1994,3.035989116,853.1999841,11.48705358,0.847,76.716,3623000,85.404,11.6,21794,-4569.776697,26.02737397,2.01,25.6,20.299999,199.1,116.14,89.65,94.28,157.07,317.9178082,3168
New Zealand,NZL,1995,3.102195752,881.461868,11.55756182,0.853,76.989,3675000,85.553,11.6,22506,-4569.776697,26.1539256,2.4,25.299999,20.1,200.33,123.37,122.49,105.92,154.22,317.5068493,3208
New Zealand,NZL,1996,3.063204143,884.1686327,11.62390187,0.856,77.244,3717000,85.7,11.6,22846,-4569.776697,26.28055938,2.18,25,19.9,191.88,122,108.56,97.72,152.23,323.8904109,3199
New Zealand,NZL,1997,3.081768632,888.0400341,11.67227469,0.861,77.497,3752000,85.781,11.6,23661,-4569.776697,26.40684091,2.03,24.9,19.6,152.04,121.86,107.67,97.49,131.77,315.0410958,3223
New Zealand,NZL,1998,3.091087402,889.2826759,11.71369042,0.864,77.76,3784000,85.861,11.6,24078,-4569.776697,26.53206011,1.91,24.700001,19.4,135.66,113.6,99.39,93.94,106.98,298.6027397,3209
New Zealand,NZL,1999,3.116396421,899.3298637,11.75970652,0.865,78.036,3818000,85.941,11.6,25219,-4569.776697,26.6562214,1.58,24.5,19,137.13,113.68,107.66,93.24,71.26,311.7534246,3187
New Zealand,NZL,2000,3.100655287,892.2894417,11.81643219,0.87,78.324,3859000,86.021,11.6,25868,-4569.776697,26.77858943,2.34,24.200001,18.700001,131.84,114.21,92.48,87.89,102.12,351.479452,3173
New Zealand,NZL,2001,3.096646416,886.8603861,11.84449682,0.874,78.62,3908000,86.1,11.6,26194,-4569.776697,26.89801904,2.14,23.799999,18.4,142.49,112.35,100.9,90.28,97.77,334.5753424,3117
New Zealand,NZL,2002,3.10763772,879.5973365,11.87884253,0.882,78.914,3963000,86.161,11.6,26709,-4569.776697,27.01390913,7.81,23.4,18.1,122.71,115.1,104.65,90.71,91.67,319.369863,3121
New Zealand,NZL,2003,3.1077622,868.1950483,11.92515593,0.885,79.2,4022000,86.221,11.6,26820,-4569.776697,27.12579325,8.28,22.799999,17.9,117.81,114.07,107.57,91.84,94.29,297.0958904,3120
New Zealand,NZL,2004,3.081740425,852.6914138,11.98631127,0.887,79.474,4080000,86.281,11.6,26753,-4569.776697,27.23326408,8.39,21.9,18,138.54,117.79,109.16,93.37,93.87,311.0136986,3157
New Zealand,NZL,2005,3.057530845,840.2069353,12.06312396,0.889,79.734,4135000,86.341,11.7,26840,-4569.776697,27.33600086,8.32,20.700001,18.299999,122.12,118.91,102.94,92.19,98.03,326.2739726,3183
